amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;paidBy;paidFor;Utilisateur anonyme;paymentMethod;photo;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryId;categoryIcon;categoryColor;paymentMethodId;paymentMethodIcon;paymentMethodColor;paidById;paidToId;splitObjects
"25 000";"0,82";"Restaurants";"30 581,269";"France";"FR";"10/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,82";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':25000000,'shareInHomeCurrency':820,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"55 000";"1,80";"Restaurants";"30 581,269";"France";"FR";"10/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,80";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':55000000,'shareInHomeCurrency':1800,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"100 000";"3,27";"Tourisme";"30 581,269";"France";"FR";"10/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,27";"Carte de crédit";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"credit_card-73a61696f100b3858511e212a3feea6b";"credit_card";"#FFB300";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':100000000,'shareInHomeCurrency':3270,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"80 000";"2,62";"Boissons";"30 581,269";"France";"FR";"09/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"2,62";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':80000000,'shareInHomeCurrency':2620,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"60 000";"1,96";"Restaurants";"30 682,8";"France";"FR";"09/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,96";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':60000000,'shareInHomeCurrency':1960,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"50 000";"1,63";"Restaurants";"30 682,8";"France";"FR";"09/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"1,63";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"restaurant-false-386c1f850fbd5f478fb4ef8a134c1740";"restaurant";"#009688";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':50000000,'shareInHomeCurrency':1630,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"4 000";"0,13";"Tourisme";"30 682,8";"France";"FR";"09/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,13";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"museum-false-15ef303b96502f06a5f0095002a87cf8";"museum";"#8BC34A";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':4000000,'shareInHomeCurrency':130,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"100 000";"3,26";"Autres dépenses";"30 682,8";"France";"FR";"09/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"3,26";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"more-false-0db377921f4ce762c62526131097968f";"more";"#FFB300";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':100000000,'shareInHomeCurrency':3260,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"12 000";"0,39";"Boissons";"30 682,8";"France";"FR";"09/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"0,39";"En espèces";"";"";"";"";"Expense";"1";"false";"false";"local_bar-false-0c96179df5834759b90ee5cb3834a365";"local_bar";"#673AB7";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':12000000,'shareInHomeCurrency':390,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"1 664 400";"54,25";"Hébergements";"30 682,8";"France";"FR";"08/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"54,25";"En espèces";"";"";"";"";"Expense";"6";"false";"false";"hotel-false-3e1b660a6d0b1877c3dd4a16fbb5cb5c";"hotel";"#DB4437";"payments-069b30db06d047a398f9eb0940d3279c";"payments";"#039BE5";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':1664400000,'shareInHomeCurrency':54250,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
"262 000";"8,52";"Transport";"30 767,672";"France";"FR";"08/01/2026";"EUR";"VND";"";"Utilisateur anonyme";"Utilisateur anonyme";"8,52";"Carte de crédit";"";"";"";"";"Expense";"1";"false";"false";"train-false-a600971fdd23ea1f5685d7ee01d5f5c3";"train";"#EF6C00";"credit_card-73a61696f100b3858511e212a3feea6b";"credit_card";"#FFB300";"H8y5lmMVDDh36eZRtK5Ht0WvEwD2";"";"[{'share':262000000,'shareInHomeCurrency':8520,'forTravelerId':'H8y5lmMVDDh36eZRtK5Ht0WvEwD2'}]"
